20131200|1200026176|M00059|01||01/12/2013||0.00|245.73||||
20131200|1200026176|M00060|01||01/12/2013||245.73|0.00||||
20131200|1200026176|M00061|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00062|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00063|01||01/12/2013||98.08|0.00||||
20131200|1200026176|M00064|01||01/12/2013||0.00|98.08||||
20131200|1200026176|M00065|01||01/12/2013||0.00|750.00||||
20131200|1200026176|M00066|01||01/12/2013||750.00|0.00||||
20131200|1200026176|M00067|01||01/12/2013||1.34|0.00||||
20131200|1200026176|M00068|01||01/12/2013||0.00|1.34||||
20131200|1200026176|M00069|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00070|01||01/12/2013||0.00|0.00||||
20131200|1200026176|M00071|01||01/12/2013||0.00|40.21||||
20131200|1200026176|M00072|01||01/12/2013||40.21|0.00||||
20131200|1200026178|M00001|01||01/12/2013||2.68|0.00||||
20131200|1200026178|M00002|01||01/12/2013||0.00|2.68||||
20131200|1200026178|M00003|01||01/12/2013||0.00|226.85||||
20131200|1200026178|M00004|01||01/12/2013||226.85|0.00||||
20131200|1200026178|M00005|01||01/12/2013||4.68|0.00||||
20131200|1200026178|M00006|01||01/12/2013||0.00|4.68||||
20131200|1200026178|M00007|01||01/12/2013||0.00|0.00||||
20131200|1200026178|M00008|01||01/12/2013||0.00|0.00||||
20131200|1200026178|M00009|01||01/12/2013||0.00|226.05||||
20131200|1200026178|M00010|01||01/12/2013||226.05|0.00||||
20131200|1200026178|M00011|01||01/12/2013||34.87|0.00||||
20131200|1200026178|M00012|01||01/12/2013||0.00|34.87||||
20131200|1200026178|M00013|01||01/12/2013||1733.02|0.00||||
20131200|1200026178|M00014|01||01/12/2013||0.00|1733.02||||
20131200|1200026178|M00015|01||01/12/2013||4.93|0.00||||
